AA:AA:AA:88:88:03,AA:AA:AA:11:22:38,AA:AA:AA:11:22:37,AA:AA:AA:11:22:34,AA:AA:AA:11:22:35,AA:AA:AA:11:22:36,AA:AA:AA:88:88:02,AA:AA:AA:88:88:01
539.3683088731194,706.0821497975381,990.4763490215466,794.3424185222304,882.6026872469228,186.32723397435035,323.62098532387165,676.6620602226408
607.0360202511586,796.7347765796455,995.918470724557,1014.8883463574057,768.2799631303725,350.942699207701,474.24689082121756,749.3100874975238
428.74154580028755,760.0418311914189,1023.1332342961407,945.1802259688158,799.0183353550814,292.32378122746877,331.3002853911313,584.6475624549375
598.0118331890334,677.7467442809045,1036.5538441943245,1016.6201164213568,737.5479275998078,219.27100550264558,438.54201100529116,617.9455609620012
746.617235983844,776.4819254231978,955.6700620593203,945.7151655795358,786.4368219029824,149.3234471967688,517.6546169487985,647.0682711859981
708.619989102843,651.1643143107206,1053.3540378555774,900.1389050765844,737.3478264989042,191.51891597374134,517.1010731291017,766.0756638949654
563.6611012490843,726.0719270327186,926.6970647654435,984.0185326890792,783.3933949563543,296.160917605451,353.4823855290867,563.6611012490843
533.0853964447889,694.9148917940998,1028.093264572093,970.9769720958656,818.6668588259258,209.42640574616706,475.9691039685615,761.5505663496984
529.910045635106,609.8964676177635,959.8370637918902,939.8404582962258,829.8591280700717,499.91513739160945,319.9456879306301,749.8727060874143
668.0165614490495,767.7205258444301,1076.8028154701096,1016.9804368328814,837.5133009211964,209.3783252302991,558.342200614131,558.342200614131
476.7105491842057,724.9972935509795,933.5581588190695,963.3525681430824,774.6546424243343,218.49233504276094,446.91613986019286,645.5455353536119
442.22498287832934,797.9276864978551,970.9722450154622,970.9722450154622,730.6325804076746,240.33966460778768,298.0211841136567,567.2016084743789
504.6990697724578,676.106301015934,1066.533883292741,980.8302676710028,676.106301015934,209.49772707535985,390.42758227680696,571.3574374782542
569.8889924748297,789.8461474651149,989.8071974562831,949.8149874580495,639.8753599717386,209.95910249072674,449.9123624801287,799.8441999646733
569.114608556838,787.2752085036259,1024.4062954023084,967.4948345466246,882.1276432630989,275.0720608024717,426.8359564176285,578.5998520327853
555.0871416482898,660.3622892022757,937.9058600264207,746.4965008373553,803.9193085940749,287.1140387835982,373.2482504186776,478.52339797266364
475.6591890846968,553.3178322005657,902.7817262219755,1019.2696908957788,747.4644399902378,291.21991168450825,524.1958410321148,592.1471537585
633.4311576761527,673.0206050309123,979.8388220302987,930.3520128368493,742.3021379017415,346.407664354146,296.9208551606966,455.27864457973476
625.2226829049323,814.684101967033,1051.510875794659,1023.0916629353437,824.157172920138,217.8806319214158,511.54583146767186,682.0611086235625
430.44364300462576,772.841995394669,1085.8919175798512,841.3216658726776,948.932576623834,234.78744163888678,303.2671121168954,645.6654645069386
646.2457942152133,675.1821730606707,1012.7732595910061,1012.7732595910061,665.5367134455182,221.84557114850608,356.8820057606402,607.6639557546036
608.5713961424226,873.594423494768,942.3040972527834,912.857094213634,677.2810699004381,186.49768591461338,480.96771630610823,628.2027315018556
600.1743244528668,826.4695615416528,1062.6037219821249,993.7312585203205,669.0467879146712,177.10062033035416,501.7850909360034,570.6575543978079
653.3835302892352,732.5815339606576,989.9750458927805,742.4812844195854,683.0827816660186,197.9950091785561,376.1905174392566,613.784528453524
544.890770036474,622.7323086131131,924.3682705975898,973.0192322079893,700.5738471897522,145.9528848311984,476.7794237819147,593.5417316468735
623.5989311011874,701.5487974888358,1091.298129427078,1052.3231962332538,779.4986638764842,243.59333246140133,380.00559863978606,789.2423971749403
506.23094086141106,655.1223940559437,982.6835910839156,853.644331648654,684.9006846948503,158.81755007416817,357.33948766687837,625.3441034170372
509.8315878713141,649.7853570908906,939.6895933314418,829.7259175160602,719.7622417006787,289.90423624055114,459.84809886432254,729.758939502077
617.2151546017502,627.1702377404881,975.5981475963148,1114.9693115386456,806.3617342377704,219.01182905223394,527.6194063531091,736.6761522666051
790.5534528121666,713.4262866841503,1002.6531596642113,944.8077850681991,915.885097770193,260.3041856820549,347.07224757607315,694.1444951521463
554.516751721798,745.7294247293145,1070.7909688420928,1051.669701541341,841.3357612330728,315.5009104624023,497.15294981954304,736.1687910789387
539.8553925672652,499.86610422894927,959.7429201195825,949.7455980350036,679.817901751371,269.9276962836326,449.8794938060543,729.8045121742659
637.40414170111,587.6069431307108,1045.7411699783836,1055.7006096924633,856.5118154108666,318.702070850555,468.0936665617527,577.6475034166309
574.9283465183422,652.884732486931,945.2211798691388,915.9875351309181,769.8193114398141,214.38006141361913,302.08099562828147,643.1401842408574
705.9649092479964,791.8255063186986,1049.4072975308054,963.5467004601031,820.445705342266,228.96159218853936,524.7036487654027,782.2854399775094
577.6924209131788,724.5633753826311,979.139696463015,930.1827116398642,783.311757170412,234.9935271511236,440.61286340835676,656.02359663022
554.632330994669,723.0028600466221,1010.2231743117186,822.0443477242417,802.2360501887177,316.9327605683823,594.2489260657169,822.0443477242417
499.8641681228595,749.7962521842892,961.2772463901143,1009.3411087096201,586.3791202979697,269.157628989232,442.1875333394526,538.315257978464
780.2785463756484,597.2502453739531,972.9399158511172,1030.7383266937577,799.5446833231953,346.79046505584375,500.91956063621876,963.3068473773437
535.0929867469298,826.9618886088915,1060.4570100984608,1011.8121931214673,661.5695108871132,184.85030451257575,428.0743893975439,758.8591448411005
634.3620019943543,692.031274902932,970.7660939610573,941.9314575067684,913.0968210524796,278.73481905812537,336.404091966703,624.7504565095913
624.2761297187665,791.9921048670917,978.343188365231,829.2623215667196,764.0394423423709,260.8915168973949,475.19526292025506,596.3234671940455
635.252798238263,635.252798238263,1045.7238370999098,1133.681916855977,860.0345576148792,342.0591990513724,439.7903987803359,645.0259182111594
482.99977462302235,670.2854015176637,1005.4281022764955,906.8567197003684,867.4281666699177,344.9998390164445,394.28553030450803,818.1424753818542
707.1910328536296,697.5034844583745,978.4423879207752,939.6921943397545,668.4408392726089,387.501935810208,397.1894842054632,678.1283876678641
442.1952355681417,644.066973544902,1009.3586898838016,1009.3586898838016,759.4222523887651,221.09761778407085,422.96935576083115,672.9057932558677
591.7728513193822,680.5387790172895,976.4252046769806,1015.8767280982727,828.481991847135,246.5720213830759,493.1440427661518,749.5789450045507
582.1437114141261,621.6110816794906,1026.1516268994765,1036.0184694658176,888.0158309707009,305.8721195565747,493.34212831705605,749.8800350419251
684.0969719540299,722.1023592848093,1007.142764265655,969.1373769348756,684.0969719540299,256.5363644827612,399.0565669731841,693.5983187867247
544.1989394329934,796.8627327411689,991.2194968243808,1000.9373350285415,651.09515967876,291.5351461248179,437.30271918722684,816.2984091494901
528.0537455433952,697.4294752459937,1046.1442128689905,966.4379871265912,777.135700988393,219.192120791598,468.27407623659576,687.4661970281937
546.0537005020101,546.0537005020101,982.8966609036182,1032.537906403801,754.5469316027776,317.7039712011695,407.05821310149844,675.1209388024853
546.9103888965346,686.1239424338345,984.4387000137624,994.3825252664267,715.9554181918272,178.9888545479568,447.47213636989204,676.1801171811702
608.5911569979497,648.4987738502742,957.7828044557897,977.7366128819519,668.4525822764366,249.42260532702858,488.86830644097597,568.6835401456251
523.1098524746177,707.1670227897608,1017.1580464784232,939.6602905562576,784.6647787119265,242.18048725676744,319.67824317893303,755.6031202411144
447.0917780565375,656.368780551087,998.8220573603498,979.7968753153907,780.0324638433208,275.86513965190613,485.1421421464556,589.7806433937303
702.4017898355104,653.6238877635999,1024.3359435101193,975.5580414382089,770.690852736185,292.66741243146265,409.73437740404773,575.5792444485432
573.3015106954817,711.6846339668049,929.1438276788842,988.4508805094513,770.991686797372,256.99722893245735,553.5324930852927,780.8761956024665
492.1714735371985,610.2926271861261,994.186376545141,935.1257997206772,826.8480755424935,236.2423072978553,433.1108967127347,600.4491977153822
542.4632551562585,675.6998441420062,1046.8589134594463,970.7237197533046,789.9026347012185,304.54077482456614,561.4970535827939,561.4970535827939
488.1405353264891,622.1398979651332,995.4238367442131,1043.2807519723003,612.5685149195157,181.85627786673123,440.2836200984019,823.1389419230993
589.8970227994239,639.0551080327092,992.9933217123636,1061.814641038963,796.3609807792222,186.80072388648423,491.5808523328532,678.3815762193375
687.7661518367595,608.0251487252511,946.9244119491617,946.9244119491617,757.5395295593294,239.22300933452505,448.54314250223445,637.9280248920668
568.6091201983579,725.4668085289394,1019.5749741487796,1019.5749741487796,754.8776250909234,274.50095457851756,470.57306499174445,647.0379643636486
555.0351842954568,701.0970748995244,993.2208561076596,1022.4332342284731,827.684046756383,243.43648434011266,301.8612405817397,798.4716686355695
551.8851627986859,697.1181003772874,977.9017796959171,910.126408825903,822.9866462787421,174.27952509432185,348.5590501886437,716.4824920544343
567.7322136147258,707.1752134499216,1055.7827130379112,806.7773561893472,826.6977847372323,308.7666424922193,258.9655711225065,448.2096423274151
599.624310593328,685.2849263923748,980.3381585890918,970.8203123891977,723.3563111919512,247.46400119724646,456.85661759491654,628.1778491930103
640.8503733849659,545.2010639245233,994.7528183886038,860.8437851439841,803.4541994677185,401.72709973385923,430.42189257199203,746.0646137914529
673.2511997967414,673.2511997967414,952.1695539982485,990.641051129491,682.869074079552,192.35748565621182,384.71497131242364,740.5763197764155
384.7665417726164,548.2923220259784,721.4372658236557,721.4372658236557,557.9114855702937,202.0024344306236,298.1940698737777,452.10068658282427
656.391198532863,852.3288697367027,1322.579280625918,1165.8291436628463,891.5164039774706,244.92208900479963,627.000547852287,773.9538012551668
519.406329645081,729.1665781555944,1018.8354927653511,888.9839103540808,779.1094944676214,219.74883177291886,569.3492459571079,809.0752442548376
729.4018619286044,556.6487893665665,921.3497203308686,834.9731840498497,633.4279327274722,220.74003716260395,575.8435752067929,566.2461822866798
596.1273716547104,765.0301269568783,1073.0292689784787,983.6101632302721,894.1910574820655,278.19277343886483,536.5146344892394,576.25645926622
511.11637138552885,599.5788202791781,1032.061903759241,874.795327948309,884.6244889364923,235.89986371639793,402.99560051551316,589.7496592909948
553.2777886503852,620.0526941771558,953.927221811009,877.6130440661283,705.9061441401466,228.94253323464216,524.6599719960549,677.2883274858164
567.0864690213949,697.2374619115511,1031.9114436290956,1031.9114436290956,678.6444629272431,269.59848527246646,529.9004710527788,725.1269603880131
513.7371843241995,642.1714804052493,987.9561237003836,810.1240214343146,721.20797030128,207.47078597708057,493.9780618501918,810.1240214343146
549.8550737419076,699.8155483987916,1039.7259576210618,1069.7180525524386,829.7812931014244,239.93675945101427,319.915679268019,639.831358536038
552.4489043034738,619.1237720642379,971.5480730854194,971.5480730854194,752.473507585766,190.49962217361164,476.2490554340291,523.873960977432
597.3683758982444,530.9941119095505,1033.5421106810895,1052.5061861064305,701.6707907376203,341.3533576561396,407.72762164483345,635.2965267489266
573.2438108733212,670.4037788179519,981.3156762407701,961.883682651844,757.8477499681195,456.65184933976434,476.08384292869044,777.2797435570457
617.0900119849082,734.6309666487002,969.7128759762843,1038.2784328634964,724.8358870933841,264.4671479935321,450.5736595445361,715.0408075380682
457.1647301795585,522.4739773480668,1007.6283848855575,970.3088150749813,765.0511811168121,419.8451603689823,447.83483772691443,662.4223641377276
539.957645877482,749.9411748298361,1009.9207821041794,869.9317628026099,739.9419591654383,359.97176391832136,529.9584302130842,549.9568615418798
682.2970039331038,532.7524551258482,962.6930329467081,1028.1187730498825,654.2574010317434,383.20790631859256,616.8712638299295,738.3762097358247
597.9324579580573,711.824354711973,1025.0270707852412,901.6441826351659,911.1351740313255,189.8198279231928,360.6576730540663,692.8423719196537
639.2126584991115,678.5488220990568,1032.5742944985648,865.3955991987971,747.3871083989611,255.6850633996446,344.19143149952157,668.7147811990704
581.7934965748995,664.9068532284565,951.1861928129309,969.6558276248325,868.0728361593739,230.87043514876964,443.2712354856377,600.2631313868011
566.2569537063814,655.6659463968628,1013.3019171587879,963.630254552965,735.1406065661795,178.81798538096257,427.17629841007727,705.3376090026857
692.5189465883758,644.4273530752941,913.7402767485513,1067.6333759904126,702.1372652909921,240.45796756540827,375.1144294020369,654.0456717779105
449.83644471688433,789.7128696140858,969.6474475008396,969.6474475008396,709.741946108862,289.89459770643657,579.7891954128731,479.8255410313433
562.8155115863547,621.0378058883913,1018.890150285642,921.8529931155808,698.6675316244402,271.70404007617117,611.3340901713851,698.6675316244402
492.8983157906631,796.220356277225,1052.1483279377617,1071.1059554681717,985.7966315813262,303.32204048656195,511.85594332107325,720.3898461555846
488.38137534550765,737.3601157177272,1015.0671722867413,1034.2193830846045,612.8707455316174,191.52210797863043,383.04421595726086,689.4795887230696
521.4370549722414,637.311956077184,1004.2491429095021,994.5929011507569,801.4680659758526,251.06228572737552,328.3122197973372,405.56215386729895
510.15607512003,808.5492511336324,933.6818733328851,952.9330459789239,808.5492511336324,211.76289910642754,375.3978665977579,654.5398699653215
486.3120361314471,610.2739276943649,1020.3017228640165,1077.514903585363,734.2358192572829,352.8146144483048,371.8856746887537,791.4489999786296
539.8497721944103,684.4523897464845,1002.5781483610477,944.7371013402181,723.013087760371,289.2052351041484,520.5694231874671,694.0925642499561
535.9890677028944,721.1489274548034,1032.9971123001237,1023.2518565237075,808.8562294425498,302.10292906890413,574.9700908085595,623.6963696906407
522.1439464200129,686.5225962189057,957.2639017700235,850.9012460177987,618.8372698311263,222.394643845561,444.789287691122,628.5066021722376
666.8843620973875,836.0938271071724,1045.1172838839655,846.0473250489244,736.5588476896519,258.7909464855533,547.4423867963628,537.4888888546108
626.6712185351007,706.2485161268596,905.1917601062567,935.0332467031662,825.6144625144979,258.62621717321616,507.3052721474625,666.4598673309802
603.3643443687439,651.2504034456283,1110.956570583719,890.6806988300505,871.5262751992967,239.43029538442218,545.9010734764826,794.9085806762816
533.1141328648631,609.2732947027007,971.0293134324293,1066.2282657297262,809.1910945270245,295.11675212162066,380.79580918918793,628.3130851621602
669.4634190996328,630.0832179761251,994.3500783685723,1033.7302794920802,679.3084693805098,187.05595533666212,541.4777654482324,630.0832179761251
580.50708799821,686.9333874645484,928.8113407971359,919.1362226638324,706.2836237311554,328.954016532319,416.03007973205047,677.258269331245
491.95349558411664,610.0223345243047,1013.4242009032803,836.3209424929984,728.0911734644926,255.81581770374066,324.689307085517,777.2865230229044
663.3412106838164,603.9375201748179,970.260278313642,1049.4651989923066,732.645516277648,326.7202977994917,376.22337322365706,623.7387503444841
557.5593126736795,714.0671899154141,1066.2099137093169,987.9559750884497,723.8489322430225,166.28961956934302,498.86885870802905,547.7775703460711
485.7838087109318,783.2024671053798,981.4815727016785,981.4815727016785,793.1164223851947,188.36515031648375,456.041942871487,654.3210484677857
699.2887695681358,689.4396319685846,1034.159447952877,1044.008585552428,876.5732463600576,265.9267151878826,531.8534303757652,758.3835951654431
446.4513957813743,721.9214059443499,902.4017574304374,835.9089963566157,788.4141670181716,218.47621495684274,427.45346404599667,683.9255424735946
664.1728039375407,683.7072981709978,1015.7937001397681,1045.0954414899538,703.2417924044548,273.48291926839914,537.1985914200696,703.2417924044548
542.7383669812119,704.6077045019243,1056.9115567528866,875.9987677591491,790.3032361305367,276.1300463588622,323.7386750414247,809.3466876035617
497.092839412643,678.7229153518779,927.2693350581994,774.3176921620015,889.03142433415,229.42746434429677,344.1411965164451,573.5686608607419
552.4972723713245,714.4361280663679,1038.3138394564546,971.6331341702604,647.7554227801736,219.09374594035282,323.8777113900868,571.5489024530943
617.1063283175978,676.8262955741395,1045.0994269894802,1104.8193942460218,756.4529185828618,218.97321327398632,427.9930986718823,716.6396070785006
268.0152081536151,521.1406825209183,737.0418224224416,655.1482865977259,513.6958156277624,245.6806074741472,409.46767912357865,416.91254601673467
904.6981061484161,820.7570447532022,1203.1552133313987,1212.481997930867,886.0445369494797,335.76424558085546,531.6267221696878,867.3909677505433
587.9872627390994,722.9351591054501,1012.1092227476302,1031.3874936571087,877.1613263812794,250.61752182322272,645.8220754675355,732.5742945601894
585.2656664522125,786.7505680177283,1064.9916225605832,997.8299887054114,786.7505680177283,191.89038244334836,508.50951347487313,441.3478796197012
429.3050451933936,481.1177230615618,732.7793012783787,740.1811124024027,636.5557566660664,118.42897798438445,325.67968945705724,429.3050451933936
601.0059530627141,690.3446758152797,966.4825461413916,990.8476523466368,690.3446758152797,154.31233929988605,536.0323365153937,739.07488822577
818.3758067961397,856.4397978099137,1218.0477124407662,1218.0477124407662,951.5997753443486,285.4799326033046,542.4118719462787,827.8918045495832
585.0418212670511,754.8926726026465,1028.5412664211058,981.3604743834404,839.8180982704442,235.90396018832703,396.3186531163894,717.1480389725142
579.8513841061797,689.8231983332138,1009.7412033573129,989.7463280433067,709.81807364722,489.8744451931518,549.8590711351704,589.8488217631827
689.4836028688045,775.669053227405,1043.8015654541623,861.8545035860055,833.1260201331387,229.82786762293483,497.9603798496921,823.5498589821831
571.7681292663597,768.6063377023195,1040.4305303043593,965.4445461382794,824.8458258268795,253.07769656051983,571.7681292663597,712.3668495777596
616.5099306598692,696.0595991321104,964.5397302259244,865.1026446356229,745.7781419272611,248.59271397575372,507.1291365105376,646.3410563369597
462.409369103755,858.7602569069736,1047.4987749085062,905.9448864073568,603.9632576049045,169.86466620137938,452.9724432036784,726.6432943059008
584.6555082781861,763.8241317827915,990.1423930517667,952.4226828402709,726.1044215712956,226.31826126897525,348.90731945633684,792.1139144414134
679.3559489953069,632.1784525372994,924.6789305769455,962.4209277433514,745.4044440365172,264.19398016484155,528.3879603296831,575.5654567876906
549.7304628618061,809.6030453055689,1089.465826398852,1049.4854290998117,749.6324493570083,219.89218514472242,629.691257459887,699.6569527332077
575.7513840905395,613.5055732112307,915.5390861767596,934.4161807371053,726.7681405733041,358.66479664656566,528.5586476896757,707.8910460129584
542.703870347809,590.3094730098975,1056.844379098365,971.1542943066055,780.7318836582515,285.63361597253106,523.6616292829735,780.7318836582515
398.4650801166466,589.728318572637,773.0222554262945,773.0222554262945,486.12739774230886,127.50882563732692,334.71066729798315,478.15809613997595
853.9180562369834,992.9279723685854,1251.0892451844175,1161.7257276712448,843.9887765132976,228.37343364477462,645.4031820395805,953.2108534738419
481.75488493795814,712.9972297081781,992.4150629721938,1040.5905514659896,664.8217412143823,231.24234477021992,443.2144941429215,616.6462527205864
509.7713244564617,739.6681962701601,1079.5157459078014,739.6681962701601,869.6099064257288,209.90583948207248,429.8071951299579,609.7264861145915
450.4506339445672,607.1291153165905,1018.4101289181519,1057.5797492611578,675.6759509168508,283.97974748679235,362.31898817280404,665.8835458310994
629.8841391531571,669.8767829089131,969.8216110770832,969.8216110770832,669.8767829089131,299.94482816817003,609.8878172752791,579.893334458462
417.2460243412349,611.9608357004778,1001.3904584189637,1001.3904584189637,704.6821744429745,352.34108722148727,445.0624259639839,630.5051034489771
539.9281049140467,679.909465447318,979.8695237328994,929.8761806853025,709.9054712758762,319.95739550462025,369.95073855221716,649.9134596187598
529.3939043215389,789.0965743660674,998.8564232481866,1028.8221159456323,729.1651889711762,289.66836274197414,479.4510831591296,609.3024181813938
573.6283860060117,801.1017114911543,1008.7947478036757,1008.7947478036757,731.8706993869805,247.25361465776368,415.38607262504297,801.1017114911543
725.7978083455822,801.2053728490192,1055.7059030481196,1074.557794173979,867.1869917895267,245.0745846361706,556.1307882128486,518.4270059611301
660.3217443758517,757.4278832546535,1009.903844339538,961.3507749001371,805.9809526940544,155.36982220608277,359.2927138515664,446.688238842488
681.6809743987149,592.7660646945346,978.0640067459822,948.4257035112555,760.7164496913194,375.41850763987196,464.3334173440522,661.9221055755637
579.6721072827029,627.9781162229282,956.4589770164598,1024.0873895327752,705.2677305272886,357.4644661576668,415.4316768859371,627.9781162229282
568.7685710445272,838.1852625919348,1037.7531822566812,1037.7531822566812,838.1852625919348,259.4382955641703,568.7685710445272,778.3148866925109
605.2302206830421,761.4186647302789,995.7013308011338,878.5599977657064,761.4186647302789,146.4266662942844,546.6595541653285,751.6568869773266
477.1907086303139,820.7680188441399,1002.1004881236593,1011.6443022962654,811.2242046715337,162.24484093430672,534.4535936659515,706.2422487728646
686.1589322489804,763.4726147559077,1014.7420829034215,966.421031336592,705.4873528757122,173.95578564058656,405.89683316136865,618.5094600554189
492.10165365605855,766.5429605027066,993.6668006516567,955.8128272934983,861.1778938981024,227.12384014895008,577.2730937119148,643.5175470886919
465.9729148852307,733.6594830107888,961.6887817844123,1031.0890031502977,773.3167523627233,297.42952013950895,297.42952013950895,713.8308483348216
455.646736975454,595.1304319679399,948.4891259489043,799.7065179569192,762.510865958923,269.66847698547275,399.8532589784596,688.1195619629306
460.85477246714,755.0173931908463,1058.9854346053428,931.5149656250701,725.6011311184757,166.6921517434336,470.66019315793017,588.3252414474127
426.8793475975436,650.020824750805,931.3731220310042,1018.6893522214108,805.249678422639,300.7559039891784,436.5811509520332,475.38836436999173
562.3156054641411,581.377151412078,1029.323481188597,905.4234325270068,867.3003406311327,276.3924162450863,476.5386486984246,667.1541081777945
559.9886515056186,729.9852064269671,1029.9791268764056,1019.979329528091,839.9829772584279,259.99473105618006,579.9882462022479,799.9837878651693
619.8942531733165,709.8789028275077,989.8311461961023,869.8516133238475,669.8857252034228,199.96588812042472,519.9113091131043,569.9027811432104
652.4834730469962,710.9148288422496,1022.5487264169343,925.1631334248453,856.993218330383,194.77118598417798,370.06525336993815,779.0847439367119
526.9581368718884,649.2877043600055,969.2265731750806,1016.2764068243563,781.0272385779775,291.70896862550967,489.31826995246786,602.2378707107297
679.4411065862804,640.6159004956357,960.9238507434536,970.6301522661148,737.6789157222472,203.8323319758841,562.9654883143465,747.3852172449084
495.7272579431178,714.9912374179584,1067.7202478774846,1029.5873818818602,886.5891343982685,419.4615259518689,371.79544345733837,486.19404144421173
685.0316043633084,722.5675826845855,947.7834526122485,891.4794851303327,778.8715501665013,253.36785366862088,581.8076639797961,722.5675826845855
519.8341088403027,699.7766849773307,1039.6682176806055,959.693739397482,869.7224513289681,309.9011033471036,439.8596305571793,549.8245381964741
433.45340577388663,620.6264673580649,1004.82380429401,1093.484728202305,748.6922463367133,275.8339854924733,443.30461954147495,522.1143296821816
602.6463645418557,583.206159234054,1020.6107786595944,1040.0509839673962,719.2875963886665,505.44533800284677,486.00513269504495,660.9669804652611
492.2414221060937,620.224191853678,974.6380157700655,954.9483588858218,777.7414469276281,236.27588261092498,295.3448532636562,610.3793634115561
487.2690976433036,527.0461668386753,954.6496606889214,984.4824625854501,596.6560379305758,318.2165535629738,517.1018995398324,646.3773744247904
580.8533309986277,630.0781895578334,1073.101916590685,1014.0320863196382,797.4427086591329,324.88406649075785,482.4036138802162,590.6983027104689
564.0422247929961,658.0492622584954,949.4710784015434,1005.875300880843,620.4464472722957,216.2161861706485,460.63448358094683,564.0422247929961
575.9726360325599,722.406357057787,1064.0850394499835,917.6513184247564,732.1686051261354,214.7694575036664,449.0634111440297,634.5461244426507
616.6458163316967,795.672021073157,924.9687244975449,1014.4818268682751,795.672021073157,218.80980579511817,427.67371132682183,507.24091343413755
599.8565235301551,727.6947990365816,1062.0410580533894,885.0342150444911,737.5285125370759,167.1731295084039,314.67883201581907,708.027372035593
668.0162438570591,767.72016085065,997.0391699359091,807.6017276480864,767.72016085065,179.46705058846365,448.6676264711591,598.2235019615455
601.99088356457,650.5385354649386,941.8244468671498,1048.6292810479606,873.8577342066338,320.41450254243244,611.7004139446437,514.6051101439066
657.3788796117061,733.5967207261068,1028.9408550444095,1000.3591646265093,771.7056412833072,323.92582473620297,562.1065782187052,714.5422604475066
603.4334965586826,544.0793821430744,989.2352402601354,929.8811258445272,821.0652494159124,306.66292448064195,415.47880090925685,840.8499542211151
462.74039440592486,771.2339906765415,1012.2446127629606,1012.2446127629606,713.3914413758008,241.0106220864192,510.94251882320873,655.5488920750603
469.45350750641654,733.5211054787758,1007.3689848575189,968.2478592319841,762.8619496979269,264.0675979723593,459.6732261000329,694.3999798532411
632.7013083489238,661.9029071957973,1041.5236922051515,856.5802328416199,710.5722386072529,272.5482559041518,399.0885175739366,632.7013083489238
584.4793080162761,756.9486120210789,1006.0709400280164,958.1628000266822,766.5302400213458,229.95907200640374,517.4079120144085,632.3874480176103
596.2178395288636,717.324588183164,978.1698929770417,968.8539892344032,680.06097321261,204.94988233804685,465.79518713192465,614.8496470141405
593.0866491737625,688.7457861372725,985.2891107241538,880.0640600642927,698.3116998336236,191.31827392702016,411.3342889430933,583.5207354774114
580.931122984961,600.6237034251292,955.0901513481562,1063.399343769081,748.3180567263904,324.9275772627748,521.8533816644565,640.0088643054655
495.2266898425856,757.4055256416015,1058.425670447879,980.7430524333557,670.0125803752628,233.04785404356969,388.4130900726161,699.143562130709
464.50753872197697,673.0619438624565,938.4948231321576,1014.3327886377865,824.7378748737143,227.5138965168867,379.18982752814446,549.8252499158095
567.7156801268407,665.5976939418132,1057.1257492017032,939.6673326237362,773.267909138283,195.76402762994505,440.46906216737636,655.8094925603159
545.5426516767416,674.4890966185169,981.9767730181348,991.8957303213483,833.1924134699326,287.64976179319103,476.1099505542472,724.0838831345843
709.8762799356858,709.8762799356858,1049.8170337077045,969.8309739966413,799.8605971106319,199.96514927765799,509.9111306580279,549.9041605135595
716.6472599842451,607.1594841533188,995.3434166447848,1035.1571533105762,686.7869574849016,408.0908008243618,398.13736665791396,686.7869574849016
640.3662701926186,630.5144814204244,1004.8824547638014,926.0681445862484,847.2538344086953,492.5894386097066,482.7376498375125,571.4037487872597
479.8663130314881,819.7716180954588,989.7242706274442,919.7437666436855,749.7911141117002,169.95265253198536,369.89694962843873,749.7911141117002
543.6329604745288,747.4953206524771,990.188606578606,1067.8504580749673,902.8190236451995,252.40101736317408,436.84791466703206,631.0025434079351
629.9099657477223,829.8813834454118,1049.8499429128703,1059.8485137977548,789.8870999058739,269.96141389188097,369.9471227407257,619.9113948628377
726.4481270396078,646.8373733914316,985.1830763961805,965.2803879841364,706.5454386275637,208.97822832646253,517.4698987131453,567.2266197432555
574.3720457839299,603.0906480731264,957.2867429732166,918.995273254288,842.4123338164306,229.748818313572,497.78910634607263,660.5278526515194
448.52262394164427,737.5705371484817,986.7497726716173,797.3735536740342,707.6690288857054,219.2777272603594,408.65394625794255,578.0958264136748
639.6048126525905,779.5183654203446,1019.370170165066,739.5430646295578,719.5554142341642,129.91972757005743,499.6912598848363,619.617162257197
519.8997833788725,649.8747292235905,979.8111302140288,829.8400388547387,709.8631657673066,219.95760066029217,409.9209830487263,429.9171285632984
602.4251748060434,631.1120878920455,1013.604262372073,1013.604262372073,602.4251748060434,191.24608724001376,487.67752246203514,545.0513486340393
523.6412435595172,723.5769911004238,913.9919887584301,733.0977409833241,704.5354913346232,190.41499765800626,523.6412435595172,675.9732416859223
523.9839107009149,790.7393561486533,1076.548761985516,905.0631184833983,733.5774749812807,200.06658408580384,590.6727720628494,733.5774749812807
598.5073933115914,814.362518768231,971.3480645548779,1000.7828543898742,716.2465526515766,245.28991529163582,372.84067124328647,657.376972981584
504.3054229343743,756.4581344015614,1036.6278138095472,877.8649954783552,775.1361130287605,233.4747328399881,438.9324977391776,765.797123715161
617.6895020965593,727.2795750491747,986.3106565735383,916.5715192400557,816.9441801922236,268.9938154291468,408.4720900961118,667.5031716204754
662.1679918782511,632.5186788090756,1037.7259574211398,1008.0766443519643,859.8300790060872,286.6100263353624,464.5059047504149,830.1807659369117
583.8682225833693,488.15212052052186,957.1610206284743,1014.5906818661826,784.8720369153489,277.57669598225755,392.43601845767444,516.866951139376
629.697634926619,729.6496404705268,1079.481659874204,1019.5104565478593,799.6160443512622,319.8464177405049,589.7168327090559,769.6304426880899
394.3215429600795,577.0559165269457,904.0542692255482,875.201473399201,788.643085920159,230.82236661077826,365.4687471337323,817.4958817465064
504.86314308776537,613.7551935576755,1029.5248408064235,881.0356810747278,683.0501347658002,277.1797648324986,425.6689245641943,623.6544708731219
618.0848248954425,814.3022296241544,1020.3305045893019,961.4652831706884,735.8152677326697,255.08262614732547,451.3000308760374,657.3283058411849
